business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,main_category,sub_category_1,sub_category_2
upp6RJZd30fHIX5g3ntxBA,Embassy Suites by Hilton Las Vegas,4315 Swenson St,Las Vegas,NV,89119,36.110912,-115.1512323,3.5,127,Hotels & Travel,Event Planning & Services,Venues & Event Spaces
eM-dG6jYAxjxTMpjWx13Qw,Red Star Foam,3505 E Charleston Blvd,Las Vegas,NV,89104,36.1599699,-115.0976711,3.5,5,Building Supplies,Home Services,""
T4svfBHgvKG5TTytlYzLbQ,The coffee,3950 Las Vegas Blvd S,Las Vegas,NV,89119,36.0908614,-115.1750272,3.0,3,Coffee & Tea,Food,""
6S0g_GXvx02_6JRhHNBpqA,Conrado & Company,"5589 S Rainbow, Ste 100",Las Vegas,NV,89119,36.0876296,-115.2433242,5.0,12,Financial Services,Tax Services,""
f6lj0qqzBam_n8jcMOVIzQ,Las Vegas Running Tours,,Las Vegas,NV,,36.175,-115.136389,5.0,4,Tours,Hotels & Travel,""
xsjvDoJr3Zx6nq4xE3Aqhg,Truk-N-Yaki,,Las Vegas,NV,,36.175,-115.136389,4.5,37,Food Trucks,Japanese,Food
Trbt0Ex85yvwT8DHoEFCvg,Ocean One Bar and Grille,"3667 Las Vegas Blvd S, Ste 620, Miracle Mile Mall",Las Vegas,NV,89109,36.108854,-115.170512,3.0,681,Restaurants,American (New),Bars
ia0skKcOq1X-6cPAA_AIkA,Best Buy Flooring Center,2291 S Fort Apache Rd,Las Vegas,NV,89117,36.147049,-115.2983665,3.0,5,Contractors,Countertop Installation,Home Services
RPcR1mgwXTc-4FUx6xO7UQ,California Bullets Cheer Gym,1505 Helm Dr,Las Vegas,NV,89119,36.0677657,-115.1307879,4.0,4,Gymnastics,Recreation Centers,Active Life
62Bq8egL4SsHpPiGrpUDaQ,Tunex,6765 W Flamingo Rd,Las Vegas,NV,89103,36.1140919,-115.2400615,3.5,3,Auto Repair,Automotive,""
-h9-bhxjbOH9nuvzExRbag,Star Auto Glass,,Las Vegas,NV,89118,36.0809667,-115.2244853,5.0,6,Auto Glass Services,Automotive,""
uJ4lJXKzxcM0-A5df2hgFg,Lawrence Newman - Las Vegas Urologist,"5320 S Rainbow Blvd, Ste 272",Las Vegas,NV,89118,36.091824,-115.2420593,4.0,10,Health & Medical,Doctors,Urologists
00XfKQ16CTyzHSqYKNtpMw,Gela Style LV,1225 S Ft Apache Rd,Las Vegas,NV,89117,36.1568895,-115.2924059,5.0,4,Hair Stylists,Hair Salons,Beauty & Spas
LpjoMIMDTr9tagtp1Gb2Dw,Safari Landscaping,6829 Sheffield,Las Vegas,NV,89108,36.23933285,-115.244638338,4.0,32,Home Services,Home Decor,Home & Garden
4YEAuB5Ophy1pHlqaw15xQ,Animal Emergency Center,3340 E Patrick Ln,Las Vegas,NV,89120,36.0793373,-115.1028274,4.0,61,Health & Medical,Pet Services,Emergency Medicine
8P9TthU-jUir-kAEaj7ACw,Star Nursery,8725 S Eastern Ave,Las Vegas,NV,89123,36.0308389,-115.1196306,3.5,71,Home & Garden,Shopping,Nurseries & Gardening
FqyH_iE6s_QKww3tyo_SkA,National Auto Repair,4885 E Flamingo Rd,Las Vegas,NV,89121,36.1141715,-115.0673063,2.5,3,Auto Repair,Automotive,""
xvdDcG7oWT_KxU9fnd2j_w,Breakfast & Grill Cafe,"4550 S Maryland Pkwy, Ste D",Las Vegas,NV,89119,36.1067927,-115.1364724,4.0,59,Food,Breakfast & Brunch,Restaurants
9DaEalD-cHXPX_mwZYfpAg,The Lakes Lutheran Church,8200 W Sahara Ave,Las Vegas,NV,89117,36.1443652,-115.270507,5.0,3,Religious Organizations,"",""
yLiaMaJFq03JxXPk4puloQ,McDonald's,6480 Durango Dr,Las Vegas,NV,89113,36.0709274,-115.2788344,2.5,56,Restaurants,Fast Food,Food
X075p7boJU1j1JNHUj5UQQ,Claim Jumper,129 Fremont St,Las Vegas,NV,89101,36.1696573665,-115.145546973,3.5,203,Steakhouses,Burgers,Restaurants
m6R6J_zB_eqvPbkxB4K5Yg,"Stephanie Lehrner, DO",2481 Professional Ct,Las Vegas,NV,89128,36.2053682,-115.2548578,3.5,5,Health & Medical,Doctors,Osteopathic Physicians
KBNeNZaqHOt6uCu5vwimtg,CrossFit HotSpot,7980 West Sahara,Las Vegas,NV,89117,36.1446796,-115.2652577,5.0,5,Gyms,Interval Training Gyms,Fitness & Instruction
nMMlTMTLgtG7tJg6w7vmSA,Glam Sass Makeup Artist,,Las Vegas,NV,89148,37.374431,-121.856157,5.0,12,Makeup Artists,Beauty & Spas,""
9KHi2aGheMvIpX8rNqymwg,The Collision Service Center,"5151 S Procyon St, Ste 111",Las Vegas,NV,89118,36.0957591235,-115.187747132,4.5,17,Automotive,Auto Repair,Body Shops
67OIG-1s4IAXb-YXNk6ZJg,Charlie's Las Vegas,"5012 Arville St, Ste 4",Las Vegas,NV,89118,36.0985813,-115.1986069,3.0,61,Nightlife,Gay Bars,Country Dance Halls
C51CsrIg7aRWtqAV7WYAqQ,Playa Vista,3700 E Bonanza Rd,Las Vegas,NV,89110,36.175968,-115.09645,1.5,8,Apartments,Real Estate,Home Services
Me8CGMVMMNiQzic0fgI67A,Backstage Beauty Salon,7020 N Durango Dr,Las Vegas,NV,89149,36.2882445262,-115.285456694,5.0,34,Hair Salons,Hair Stylists,Hair Extensions
N6qi91uYnWAYtM5CGHAcZg,Las Vegas NV Locksmiths,,Las Vegas,NV,89102,36.1462673,-115.1829873,4.5,13,Keys & Locksmiths,Security Systems,Home Services
IebKNBzpZ9nlaVRJLrla4A,Cowtown Guitars,1235 S Main St,Las Vegas,NV,89104,36.1563168611,-115.153543894,3.5,18,Local Services,Shopping,Musical Instrument Services
kW0U0xCT6w-5lkLt_k0ysA,LOOK Style Society,"6539 Las Vegas Blvd S, Ste 110",Las Vegas,NV,89119,36.0676364,-115.1722346,4.5,268,Spray Tanning,Beauty & Spas,Tanning
Av3s9LVE5xEBW6Z7FiQWyQ,Amy's Hallmark Shop,"9911 W Charleston Blvd, Ste 2",Las Vegas,NV,89117,36.1579268961,-115.313231532,4.0,11,Flowers & Gifts,Arts & Crafts,Shopping
59pRENlEtufhZiGbZzdvHg,MAC Cosmetics,"3663 Las Vegas Blvd, Ste 70",Las Vegas,NV,89109,36.1107901,-115.1714113,3.5,28,Cosmetics & Beauty Supply,Shopping,Beauty & Spas
14k1VdNAkm5-G7_lpRHV1g,Original Diva,"Planet Hollywood Resort Casino, 3663 Las Vegas Blvd S, Ste 440",Las Vegas,NV,89109,36.1097441866,-115.170058546,3.0,72,Hair Salons,Nail Salons,Hair Extensions
OrAc9grH4J8yawkwUEymMA,The Ice Rink at Boulevard Pool,"The Cosmopolitan Of Las Vegas, 3708 Las Vegas Blvd S",Las Vegas,NV,89109,36.1098657006,-115.173711777,4.0,98,Active Life,Skating Rinks,""
r_8-8cGH3j39loszydsbkg,Designer Fragrances & Cosmetic Company,"755 S Grand Central Pkwy, Ste 1401",Las Vegas,NV,89106,36.1643156,-115.1574463,2.0,3,Shopping,Beauty & Spas,Cosmetics & Beauty Supply
zbRtvgJfJKVMTIt1JZ309g,Charming Charlie,"3200 Las Vegas Blvd S, Ste 2126, Fashion Show Mall",Las Vegas,NV,89109,36.1272241,-115.1715512,4.0,4,Shopping,Jewelry,Accessories
WRuNsvo00bAUDmu_cbQxmw,Hattitude,3663 Las Vegas Blvd S,Las Vegas,NV,89109,36.1107323,-115.1722365,4.0,24,Hats,Fashion,Accessories
3uTMT2vqBdkt2n6zLZt9dw,John's Quality Welding,,Las Vegas,NV,89128,36.1988542,-115.2659777,5.0,9,Education,Tutoring Centers,Community Service/Non-Profit
-kbPPBNsIPDfMfgUGO7QhA,Kopper Keg South,2375 E Torino Ave,Las Vegas,NV,89123,36.0290393,-115.1193516,4.0,22,Restaurants,American (Traditional),""
3Uwi0jRkPSXMMzEnPlT2GQ,Oasis Las Vegas RV Resort,2711 W Windmill Ln,Las Vegas,NV,89123,36.0407816,-115.1782385,4.0,123,Hotels & Travel,RV Parks,""
rnpXfdLi9A9PyfIoxIkVzg,Arrowhead Printing,"4340 S Valley View Blvd, Ste 218",Las Vegas,NV,89103,36.1113268,-115.1888678,3.5,3,Local Services,Printing Services,""
RS0LIVGXydvRJSQYxNEAtg,Daltile Stone & Slab Center,"3455 W Sunset Rd, Ste G",Las Vegas,NV,89118,36.0696346,-115.1864824,4.5,8,Contractors,Masonry/Concrete,Flooring
xFSyy_1cCL4UvuuYgtBiUQ,Nordstrom Rack,"2310 Park Center Drive, #100",Las Vegas,NV,89135,36.1467576759,-115.332646604,3.0,50,Women's Clothing,Department Stores,Shoe Stores
mgc8BmE6Tdt4MVOy6siZoA,Food Court at Fashion Show Mall,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.1272241,-115.1715512,2.5,37,Restaurants,Food,Food Court
0aDaTYx780Rh5tzG1Sj2Iw,City of Las Vegas Animal Control,416 N 7th St,Las Vegas,NV,89101,36.1720283,-115.1360382,3.0,10,Public Services & Government,"",""
VH_3-FUgJwOptryFLtj3tQ,Lee's Discount Liquor,6690 N Durango,Las Vegas,NV,89149,36.282482,-115.284216,3.5,18,Beer,Wine & Spirits,Food
O7ot_LMlCfLpOP9tBqeNfw,Kabuki Japanese Restaurant,"6605 Las Vegas Blvd South, Ste 147",Las Vegas,NV,89119,36.0675357995,-115.177971954,4.0,545,Restaurants,Japanese,Sushi Bars
cj-HT3GosXirCzTejN5VMQ,Desert BMW of Las Vegas,2333 S Decatur Blvd,Las Vegas,NV,89102,36.1458525,-115.2088344,1.5,4,Car Dealers,Automotive,""
aBBarq4hoBn7HDmycs3XQQ,A1 Mobile Auto Repair,"4655 Boulder Hwy, Ste E",Las Vegas,NV,89121,36.120781,-115.072455,3.5,3,Auto Repair,Automotive,""
zTr86H7j2bKQT13KBhBpPQ,Carl's Jr,4606 E Tropicana Ave,Las Vegas,NV,89121,36.100724,-115.0728912,3.5,16,Burgers,Fast Food,Restaurants
XLSoUm1ex0RHSROuOPXbqA,American Pest Control,69 N 30th St,Las Vegas,NV,89101,36.162173,-115.1083401,2.5,5,Pest Control,Local Services,""
Yb_vynxYrpw-QM3cXPx0hQ,Movado Company Store,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0549747,-115.1690569,4.0,4,Shopping,Watches,""
vnI5aUYsj_rubcY-A8CdDA,Hush Puppies Factory Direct,"7400 Las Vegas Blvd S, Ste 17",Las Vegas,NV,89123,36.0531531806,-115.170544049,4.0,4,Fashion,Shopping,Shoe Stores
smnXd7cSduSxe8CoYyLCyw,TR Realty,"1820 E Sahara Ave, Ste 101",Las Vegas,NV,89104,36.1451719957,-115.124821636,5.0,46,Real Estate Services,Home Inspectors,Commercial Real Estate
eRtw622jM_2Z80eDAJG5Xw,Nectar Bath Treats,3400 South Las Vegas Blvd,Las Vegas,NV,89109,36.1206015,-115.1768382,4.5,14,Cosmetics & Beauty Supply,Shopping,Beauty & Spas
j3NoIidtyVJ9iUfyG9X3Qw,Chapel in the Clouds,2000 Las Vegas Blvd S,Las Vegas,NV,89104,36.1464940202,-115.155886154,3.5,17,Venues & Event Spaces,Caterers,Restaurants
_M6cf_rx6rMsKaEiLmZVFA,Select Physical Therapy,"2650 N Tenaya Way, Ste 180",Las Vegas,NV,89128,36.207884,-115.2493547,4.0,3,Physical Therapy,Health & Medical,""
yblGHmO9VaomUe3xIfnFqg,Cashetta - The Extra Large Medium,305 Convention Center Dr,Las Vegas,NV,89109,36.1319702,-115.1587779,4.5,4,Performing Arts,Arts & Entertainment,""
9uj0o9kwe6FQNspkc5N6HA,Ulta Beauty,"7265 Arroyo Crossing Pkwy, Ste 110",Las Vegas,NV,89113,36.063361,-115.2504679,3.0,104,Cosmetics & Beauty Supply,Skin Care,Hair Salons
7ZOTARscTr3opn4qLbbnZw,Artisanal Foods,2053 Pama Ln,Las Vegas,NV,89119,36.0658388,-115.1239441,4.5,76,Specialty Food,Meat Shops,Herbs & Spices
cwg2eCILpIJPP1UTxAlTyQ,Carrie Maddux - State Farm Insurance Agent,"5891 E Charleston Blvd, Ste 140",Las Vegas,NV,89142,36.1589417645,-115.045312723,4.0,4,Insurance,Home & Rental Insurance,Financial Services
t0XK1sMTgMxrGwJ_PrMPlA,Guitar Center Lessons,"8621 West Charleston Blvd, Ste 110",Las Vegas,NV,89117,36.1576584058,-115.280858117,3.5,3,Musical Instrument Services,Local Services,""
yO31_E77Y45pD3Y70bRZaQ,L.A. Stereo,7353 W Sahara Ave,Las Vegas,NV,89117,36.143532,-115.253168,4.5,29,Automotive,Auto Security,Shopping
lYRTHAopXNcpR4T0F1HlDg,Miley Law Firm,711 S 9th Street,Las Vegas,NV,89101,36.1597725,-115.1406791,5.0,8,Personal Injury Law,Professional Services,Criminal Defense Law
oH4iqq4kjJfXpHCgB9G1sw,WELL Spa + Salon,"211 E Flamingo Rd, Fl 4",Las Vegas,NV,89169,36.1142548132,-115.163576775,4.5,92,Massage,Skin Care,Nail Salons
pZ542tM-azxBkEn2Xu6WUQ,My House Fitness,"9460 W Flamingo Rd, Ste 120",Las Vegas,NV,89147,36.1155489,-115.2982953,4.0,8,Nutritionists,Trainers,Gyms
y-ZZe1dz8AMjiAwNVo3h_A,Tail and Fin,"1910 Village Center Cir, Ste 9",Las Vegas,NV,89134,36.193162,-115.3041037,4.0,158,Restaurants,Food,Sushi Bars
MoAts-_FjAQdflbeFej22A,Video By Leo,,Las Vegas,NV,89052,35.952556,-115.0228736,5.0,3,Professional Services,Event Planning & Services,Videographers
h-vvpbPlzrR2KrjVvqBMrA,Jackpot Bar & Grill,4360 S Decatur Blvd,Las Vegas,NV,89103,36.1106107,-115.2074609,4.0,16,Karaoke,American (Traditional),Bars
lW9omYc1NlPcXq4jZhW2uw,Northshore Learning Tree,7901 W Gowan Rd,Las Vegas,NV,89129,36.22549,-115.267954,4.0,14,Local Services,Education,Preschools
OgnEQFk9HmF6jGVM3hUM2Q,Robertos Taco Shop,"4275 N Rancho Dr, Ste 150",Las Vegas,NV,89130,36.2374767062,-115.231295392,3.0,27,Restaurants,Fast Food,Mexican
5w4ijV_OqPWhTp4HL4OcRA,Desert Dental Specialists,7520 W Sahara Ave,Las Vegas,NV,89117,36.1444339,-115.255453,4.0,3,Periodontists,Cosmetic Dentists,Endodontists
J2QsTlzmRqOvHsD4aTu0aw,Lee's Discount Liquor,4421 N Rancho Dr,Las Vegas,NV,89130,36.240422,-115.2341842,3.5,34,Food,Beer,Wine & Spirits
QqMo9Uj6OiOCcLVBelrX0A,Silver State Credit Services,"2921 N Tenaya Way, Ste 105",Las Vegas,NV,89128,36.2142006,-115.2506498,5.0,10,Financial Services,Financial Advising,""
lccBwilVa8lBdfOm8gb31w,San Moritz,7401 W Washington Ave,Las Vegas,NV,89128,36.1802696,-115.2541324,3.5,8,Home Services,Apartments,Real Estate
ymPl6Q7vnqSkzpC9v_u6Mg,Sunset Professional Dental,"3663 E Sunset Rd, Ste 301",Las Vegas,NV,89120,36.071108,-115.0954298,5.0,3,Cosmetic Dentists,Health & Medical,Dentists
rn6a9iHooc4qM80mshJxCQ,Desert 215 Superstore Chrysler Jeep Dodge Ram,8030 Rafael Rivera Way,Las Vegas,NV,89113,36.068581,-115.265772,3.0,151,Used Car Dealers,Automotive,Car Dealers
uS93B9po93SE5RXBmCAUIQ,LV Park and Sell,3115 Meade Ave,Las Vegas,NV,89102,36.135795,-115.182947,4.0,5,Automotive,Car Dealers,RV Dealers
CLVfGD1qczH8Tc6C-pKDPg,Bank of America,1140 E Desert Inn Rd,Las Vegas,NV,89109,36.1303615,-115.1391209,2.0,15,Home Services,Real Estate,Financial Services
PeSIVXbiZCWZAbdr397NbQ,"Stephen Castorino, MD -  Advanced Health and Endocine","653 N Town Center Dr, Ste 202",Las Vegas,NV,89144,36.1805637,-115.3159257,4.0,13,Weight Loss Centers,Endocrinologists,Health & Medical
TspQ9jCczz436RiJHJQYZw,Fresh Kabob,"1405 E Sunset Rd, Ste 130",Las Vegas,NV,89119,36.0714626826,-115.1341723,4.0,203,Mediterranean,Restaurants,""
GOHvaLP8dLa_B4ErDfoS8w,Ez Pawn,1501 E Charleston Blvd,Las Vegas,NV,89104,36.1592173,-115.1322733,2.0,5,Pawn Shops,Shopping,""
LbuqxpaUIVEhC4mCvecjRw,Jack in the Box,3680 Blue Diamond Rd,Las Vegas,NV,89139,36.0414716,-115.1892133,2.0,15,Restaurants,Fast Food,""
_9vRubYJpg8CF6mhn-IG2A,Link Vince Omd,"2920 S Rainbow Blvd, Ste 140",Las Vegas,NV,89146,36.1364507,-115.2423858,5.0,3,Acupuncture,Health & Medical,""
4oh6nDOMEwQfWrIrIunsBQ,The Untouchables Hair Design,"3500 Paradise Rd, Ste 101",Las Vegas,NV,89169,36.1256714984,-115.15448798,4.5,106,Men's Hair Salons,Makeup Artists,Hair Stylists
7_RqYPqYUQBHPopmsrok-g,Townhome Villas,1000 Dumont Blvd,Las Vegas,NV,89169,36.1254262059,-115.140350126,2.0,4,Real Estate,Apartments,Home Services
geeYgSkufDK4ob7z3e0G-A,Reliable Auto Sales,2575 E Sahara Av,Las Vegas,NV,89104,36.1436982,-115.115468,2.0,49,Banks & Credit Unions,Auto Repair,Financial Services
_UM2p8oDbeUx9pdY8a_BCQ,"Amy A Gearin, DMD","1975 Village Center Cir, Ste 160",Las Vegas,NV,89134,36.1917425,-115.3034998,5.0,12,Dentists,Cosmetic Dentists,Pediatric Dentists
WO1sgbYB6u6VVcvChanp5g,Dae Jang Keum Korean BBQ & Tofu Restaurant,3943 Spring Mountain Rd,Las Vegas,NV,89102,36.1258698833,-115.192326648,3.0,393,Korean,Restaurants,""
tZqG8XeaVSY157QpqREuXw,Modern Dental Care,"9895 S Maryland Pkwy, Ste A",Las Vegas,NV,89183,36.010143,-115.1371827,4.0,48,Dentists,Oral Surgeons,Health & Medical
GJE9efD_qsZCL7CRtlfMkQ,Albertsons,9725 S Maryland Pkwy,Las Vegas,NV,89183,36.0120934,-115.138316,3.0,40,Grocery,Shopping,Food
1AqVD3-FrblXl9h91T8VLQ,Kelly O'Neil International,,Las Vegas,NV,,36.1699412,-115.1398296,2.5,3,Marketing,Professional Services,""
jcPVu2Nrh_DB7XmOLWmbhQ,Polecats Aerial Fitness,"6280 S Valley View, Ste 738-740",Las Vegas,NV,89118,36.077271,-115.188922,5.0,18,Aerial Fitness,Dance Studios,Trainers
PU46ghXwFt84kGBWSaLnMg,Hair We R,"5025 S Eastern Ave, Ste 8",Las Vegas,NV,89119,36.0975709,-115.1196375,4.0,8,Barbers,Beauty & Spas,""
HsEStDB_LB6x0LuXQ6LP4A,Khoury's Mediterranean Restaurant,"9340 W Sahara Ave, Ste 106",Las Vegas,NV,89117,36.1475887978,-115.299169826,4.0,220,Greek,Lebanese,Mediterranean
gVWrBIFim4n8qKfAkr1mmA,Yes of Course,4660 W Charleston Blvd,Las Vegas,NV,89102,36.1594121,-115.2045435,5.0,18,Local Services,Mobile Phone Accessories,Mobile Phone Repair
z8f6XGLjXORiP83e1ulOKg,Sears Appliance Repair,"3450 S Maryland Pkwy, The Boulevard Mall",Las Vegas,NV,89169,36.127,-115.136,3.0,9,Electronics Repair,Appliances & Repair,Local Services
Hrdn3bro_Jg96BNpZjVtUQ,National Title Company,"7251 W Lake Mead Blvd, Ste 350",Las Vegas,NV,89128,36.1954516,-115.250136,3.5,18,Real Estate Services,Home Services,Real Estate
j7zJxmr8BfYJhC3KW9BshA,Department of Motor Vehicles,8250 W Flamingo Rd,Las Vegas,NV,89147,36.1155868345,-115.270838605,3.0,269,Departments of Motor Vehicles,Automotive,Public Services & Government
JWldS1fDDZzLQkMgBJ4yUA,Laugh Factory,3801 S Las Vegas Blvd,Las Vegas,NV,89109,36.0993632,-115.1709616,3.5,130,Nightlife,Comedy Clubs,Performing Arts
WJVDUT13ZpB698C8VN6tww,The Whisky Attic,"4780 W Harmon Ave, Ste 12",Las Vegas,NV,89103,36.1089487,-115.2055559,4.5,52,Tasting Classes,Nightlife,Food
SBa0RGFfjY1QSu7QTSn-kQ,McDonald's,4945 W Flamingo Rd,Las Vegas,NV,89103,36.1142979145,-115.195554517,1.5,15,Restaurants,Burgers,Fast Food
5eqm4pyz-egd255X7PB8Xg,Las Vegas Eagle,"3430 E Tropicana Ave, Ste 47",Las Vegas,NV,89121,36.1014577,-115.0996426,2.5,23,Bars,Nightlife,Gay Bars
CexFXF1HmPJAF3C1UGuBlA,Meyers Service Center,3552 Boulder Hwy,Las Vegas,NV,89121,36.1421913,-115.0983495,3.0,12,Auto Repair,Automotive,""
UibLuxkLCEqtvcF81V0cPg,ADAR Automotive Diagnostic & Repair,1314 N Nellis Blvd,Las Vegas,NV,89110,36.18345925,-115.061915629,4.5,15,Oil Change Stations,Auto Repair,Automotive
S9s1BNz2lql3IccjQAeHSg,"Marsha E Goodhead, MD","3201 S Maryland Pkwy, Ste 205",Las Vegas,NV,89109,36.1316986,-115.1378823,2.0,11,Health & Medical,Doctors,Obstetricians & Gynecologists
z0qEiYZI9VEcDRD6TT17XA,Red Rock Smoke Shop,"10300 W Charleston Blvd, Ste 8",Las Vegas,NV,89135,36.1602604085,-115.321457377,2.0,4,Shopping,Tobacco Shops,""
CpqQxdt7f-hHjemGX19UaQ,Full Glam Salon,7020 N Durango Dr,Las Vegas,NV,89149,36.288418075,-115.285784192,5.0,21,Makeup Artists,Hair Salons,Hair Removal
ksuxxeP_V73Y4iKPeLq77A,La Salsa,"3663 Las Vegas Blvd S, Ste 380",Las Vegas,NV,89109,36.1107901,-115.1714113,3.0,326,Mexican,Restaurants,Nightlife
Y5TZVCR-8e8zsupBle4mMg,Babies R US,2150 N Rainbow Blvd,Las Vegas,NV,89108,36.1984712,-115.238538,3.0,34,Shopping,Baby Gear & Furniture,""
Z-JMNaJJTR7q08V09Peb6Q,Elite Realty,7942 W Sahara Ave,Las Vegas,NV,89117,36.14458,-115.263982,2.5,3,Real Estate,Real Estate Agents,Real Estate Services
uQavb7YPhMo89AjwZcjb0w,Kimchi Korean Bbq,"3049 Las Vegas Blvd, Ste 20",Las Vegas,NV,89109,36.1316722,-115.1642599,3.0,232,Barbeque,Korean,Restaurants
5exz18duMXvg91ZPdNX3eA,Blue Ribbon Fried Chicken - Grand Bazaar,3623 Las Vegas Blvd S,Las Vegas,NV,89109,36.1141451,-115.1719886,4.0,108,Restaurants,Chicken Shop,""
WHYeBnj_9mvrvGS3mS4RXQ,A-All Women Care & Woman to Woman Gynecology,7908 W Sahara Ave,Las Vegas,NV,89117,36.1447167141,-115.263607085,1.5,12,Obstetricians & Gynecologists,Medical Centers,Surgeons
Cep4F75HN8DBqsaFxDZHKA,Sound Plumbing & Heating,"6000 S Eastern Ave, Ste 11-C",Las Vegas,NV,89119,36.0802876,-115.1175591,4.5,35,Heating & Air Conditioning/HVAC,Home Services,Plumbing
8ahGpfEzcuO9rQu3h4qzLA,Inspirion Insurance Solutions,"4735 S Durango Dr, Ste 140",Las Vegas,NV,89147,36.1033061,-115.2803877,5.0,3,Financial Services,Insurance,""
GcvVXgdt4dq7EgVjbfD1wg,Mizuya Lounge,"Mandalay Bay Hotel & Casino, 3950 S Las Vegas Blvd",Las Vegas,NV,89109,36.091462013,-115.176104307,3.0,25,Bars,Lounges,Nightlife
2ljGkMpVEW8fnPnY17RJYA,Rebel Oil Company,2412 E Windmill Rd,Las Vegas,NV,89101,36.0427756,-115.1175593,3.0,5,Automotive,Gas Stations,""
u8HKpaTN8M1hzKdonx50kA,Sears,4000 Meadows Ln,Las Vegas,NV,89107,36.1726726638,-115.194625402,2.0,38,Electronics,Shopping,Department Stores
B6bKy_XMKcbIZHmWr0D-iA,Cha Garden,300 W Sahara Ave,Las Vegas,NV,89102,36.144089,-115.160774,4.5,7,Coffee & Tea,Food,Tea Rooms
GfsWCrv1bxR61XX4wyrsCQ,Value Self Storage,8020 Las Vegas Blvd S,Las Vegas,NV,89123,36.043894,-115.171073,3.0,8,Self Storage,Local Services,""
sYhW4rzrFw_DxdiNJJ-sKQ,Unique Memorials LV,,Las Vegas,NV,,36.1699412,-115.1398296,5.0,7,Graphic Design,Shopping,Arts & Crafts
VxCnyVYn-FFgv6F1EqbdKA,Gold Coast Hotel & Casino,4000 West Flamingo Rd,Las Vegas,NV,89103,36.1166353,-115.1929046,3.0,437,Hotels & Travel,Arts & Entertainment,Casinos
lXxbd_bxxjij1lNdCHPMLg,Trails End Air Conditioning & Heating,,Las Vegas,NV,89139,36.0402159,-115.2244853,4.5,3,Heating & Air Conditioning/HVAC,Home Services,""
tVR64NaAS9G2vuVa4wlSRA,Party City,7751 W Tropical Pkwy,Las Vegas,NV,89149,36.2699305,-115.2634125,2.5,31,Event Planning & Services,Party Supplies,Costumes
p5LC0xpzHhyTFXOPUgFmwQ,LV Cabinets World,"4710 W Dewey Dr, Ste 122",Las Vegas,NV,89118,36.0881514,-115.2053703,5.0,12,Cabinetry,Home & Garden,Interior Design
4JkGjRRc3XucG9U8XwthGg,China Gourmet,"2585 S Nellis Blvd, Ste 7",Las Vegas,NV,89121,36.1427180861,-115.066198111,4.0,86,Restaurants,Chinese,""
jPQ5jFixHPHwjHrUqrUn4A,Conam Management Corporation,"2215 Renaissance Dr, Ste C",Las Vegas,NV,89119,36.1016293,-115.1219972,1.0,3,Home Services,Real Estate,Property Management
Mx5nSj0-dOXpgZEiG1Bw3g,Max Ordinate Academy,"7455 Arroyo Crossings Pkwy, Ste 220",Las Vegas,NV,,36.062807862,-115.254358718,4.5,6,Art Schools,Gun/Rifle Ranges,Specialty Schools
ydyD6w8Rr9Z01vaSqxUJSg,Kaleidoscope Apartments,2500 N Rainbow Blvd,Las Vegas,NV,89108,36.205849,-115.241257,2.5,11,Home Services,Apartments,Real Estate
qTosDLjOmnDIjWnZjOfFcg,Walgreens,4875 S Fort Apache Rd,Las Vegas,NV,89147,36.100568,-115.2979408,2.5,22,Beauty & Spas,Convenience Stores,Photography Stores & Services
3jTTXKlle47BBmE9OCaxfg,Al Phillips The Cleaner,"7120 N Durango Dr, Ste 130",Las Vegas,NV,89149,36.2901242406,-115.285856368,2.5,15,Sewing & Alterations,Local Services,Dry Cleaning & Laundry
HvTEmjApeWQxZXJJ9p-I1w,Fiesta Hair & Tan,"4430 E Charleston Blvd, Ste 3",Las Vegas,NV,89104,36.1590338,-115.0794803,4.0,10,Hair Salons,Tanning,Beauty & Spas
j4QOC5Z48A7wE7dpK4Pf_w,Pearson Community Center,1625 W Carey Ave,Las Vegas,NV,89032,36.2029342651,-115.162307739,4.5,3,Local Services,Community Service/Non-Profit,""
Rr4xihOp4gkp3q26JO5gnQ,University Bookstore,4505 S Maryland Pkwy,Las Vegas,NV,89154,36.1057917,-115.1384051,2.5,10,Shopping,Bookstores,Books
rJYZyjWH_GCMv-JZdykv6g,Eva Nails & Spa,4632 S Maryland Pkwy,Las Vegas,NV,89119,36.105159,-115.13618,3.0,33,Hair Removal,Nail Salons,Beauty & Spas
laazWeT9NpqX3hPIez8l5A,Carolina Personal Trainer,7980 W Sahara Ave,Las Vegas,NV,89117,36.1448368,-115.2651803,5.0,3,Life Coach,Weight Loss Centers,Fitness & Instruction
pNqKDrFv481DQPm_3c8zeg,Vegas Hair Artist Hillary Lunoe,8665 W Flamingo Rd,Las Vegas,NV,89147,36.1139721,-115.2810942,5.0,4,Hair Extensions,Hair Stylists,Beauty & Spas
5xYk23lz0ktdMvzHtohymQ,Village Pub & Poker,2610 Regatta Dr,Las Vegas,NV,89128,36.206744,-115.2683721,3.5,77,Restaurants,Bars,Arts & Entertainment
